
----- BẢNG STATUS lúc 14:58:02 15/05/2026 -----
Tên file                         | Trang   | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HN_19062026.pdf | 16/24 | JIT-CHOICE | WH6_HN        | 260619FV2KC3D8 |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf | 17/24 | JIT-CHOICE | WH6_HN        | 260619FVGES7S6 |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf | 18/24 | JIT-CHOICE | WH6_HN        | 260619FXPB7525 |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf | 19/24 | JIT-CHOICE | WH6_HN        | 260619FYEKEGPY |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf | 20/24 | JIT-CHOICE | WH6_HN        | 260619G0MUYP5W |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf | 21/24 | JIT-CHOICE | WH6_HN        | 260619G0XD3UXY |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf | 22/24 | JIT-CHOICE | WH6_HN        | 260619G19TCC5D |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf | 23/24 | JIT-CHOICE | WH6_HN        | 260619G2VR89DA |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf | 24/24 | JIT-CHOICE | WH6_HN        | 260619G4B18BHA |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 15:43:22 19/06/2026 -----
Tên file                          | Trang | Hệ thống | Mã khách hàng | PO           | Đơn giá         | Trạng thái  
DDH HA THANH CN28_30 01 19.06.pdf | 1/22  | COOP     | MN_MT_cop121  | 102194226-00 | Có 1 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 2/22  | COOP     | MN_MT_cop122  | 102194227-00 | Có 1 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 3/22  | COOP     | MN_MT_cop132  | 102194228-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 4/22  | COOP     | MN_MT_cop136  | 102194229-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 5/22  | COOP     | MN_MT_COP138  | 102194230-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 6/22  | COOP     | MN_MT_COP140  | 102194231-00 | Đúng giá        | ✅Hoàn Thành 
DDH HA THANH CN28_30 01 19.06.pdf | 7/22  | COOP     | MN_MT_COP151  | 102194232-00 | Có 4 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 8/22  | COOP     | MN_MT_COP154  | 102194233-00 | Đúng giá        | ✅Hoàn Thành 
DDH HA THANH CN28_30 01 19.06.pdf | 9/22  | COOP     | MN_MT_cop157  | 102194234-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 10/22 | COOP     | MN_MT_cop170  | 102194235-00 | Có 1 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 11/22 | COOP     | MN_MT_COP197  | 102194236-00 | Đúng giá        | ✅Hoàn Thành 
DDH HA THANH CN28_30 01 19.06.pdf | 12/22 | COOP     | MN_MT_COP301  | 102194237-00 | Có 1 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 13/22 | COOP     | MN_MT_cop503  | 102194238-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 14/22 | COOP     | MN_MT_Cop511  | 102194239-00 | Có 4 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 15/22 | COOP     | MN_MT_COP528  | 102194240-00 | Đúng giá        | ✅Hoàn Thành 
DDH HA THANH CN28_30 01 19.06.pdf | 16/22 | COOP     | MN_MT_COP538  | 102194241-00 | Đúng giá        | ✅Hoàn Thành 
DDH HA THANH CN28_30 01 19.06.pdf | 17/22 | COOP     | MN_MT_COP541  | 102194242-00 | Có 3 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 18/22 | COOP     | MN_MT_542     | 102194243-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 19/22 | COOP     | MN_MT_COP546  | 102194244-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 20/22 | COOP     | MN_MT_COP547  | 102194245-00 | Có 4 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 21/22 | COOP     | MN_MT_COP565  | 102194246-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 22/22 | COOP     | MN_MT_cop572  | 102194120-00 | Có 1 mã sai giá | ⚠️Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 16:11:51 19/06/2026 -----
Tên file                          | Trang | Hệ thống | Mã khách hàng | PO           | Đơn giá  | Trạng thái 
DDH HA THANH CN28_30 01 19.06.pdf | 1/22  | COOP     | MN_MT_cop121  | 102194226-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 2/22  | COOP     | MN_MT_cop122  | 102194227-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 3/22  | COOP     | MN_MT_cop132  | 102194228-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 4/22  | COOP     | MN_MT_cop136  | 102194229-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 5/22  | COOP     | MN_MT_COP138  | 102194230-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 6/22  | COOP     | MN_MT_COP140  | 102194231-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 7/22  | COOP     | MN_MT_COP151  | 102194232-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 8/22  | COOP     | MN_MT_COP154  | 102194233-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 9/22  | COOP     | MN_MT_cop157  | 102194234-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 10/22 | COOP     | MN_MT_cop170  | 102194235-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 11/22 | COOP     | MN_MT_COP197  | 102194236-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 12/22 | COOP     | MN_MT_COP301  | 102194237-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 13/22 | COOP     | MN_MT_cop503  | 102194238-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 14/22 | COOP     | MN_MT_Cop511  | 102194239-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 15/22 | COOP     | MN_MT_COP528  | 102194240-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 16/22 | COOP     | MN_MT_COP538  | 102194241-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 17/22 | COOP     | MN_MT_COP541  | 102194242-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 18/22 | COOP     | MN_MT_542     | 102194243-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 19/22 | COOP     | MN_MT_COP546  | 102194244-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 20/22 | COOP     | MN_MT_COP547  | 102194245-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 21/22 | COOP     | MN_MT_COP565  | 102194246-00 | Đúng giá | ✅Hoàn Thành
DDH HA THANH CN28_30 01 19.06.pdf | 22/22 | COOP     | MN_MT_cop572  | 102194120-00 | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 16:22:42 19/06/2026 -----
Tên file                                                   | Trang | Hệ thống | Mã khách hàng | PO           | Đơn giá         | Trạng thái  
22856-222-CONG TY CP HA THANH LONG AN 1_NGUYEN THI BUP.pdf | 1/1   | COOPFOOD | MN_MT_CF2110  | 102205829-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
22856-222-CONG TY CP HA THANH LONG AN 1_DO XUAN HOP.pdf    | 1/1   | COOPFOOD | MN_MT_CF251   | 102205669-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
22856-222-CONG TY CP HA THANH LONG AN 1_DS2 TRUONG THO.pdf | 1/1   | COOPFOOD | MN_MT_CF2023  | 102206330-00 | Có 2 mã sai giá | ⚠️Hoàn Thành
DDH HA THANH CN28_30 02 19.06.pdf                          | 1/1   | COOP     | MB_MT_COP164  | 102193640-00 | Đúng giá        | ✅Hoàn Thành 
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 16:27:53 19/06/2026 -----
Tên file                         | Trang | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HCM_19062026.pdf | 1/15  | JIT-CHOICE | WH6_HCM       | 260619FD9KJJ1U |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 2/15  | JIT-CHOICE | WH6_HCM       | 260619FH9CWWCW |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 3/15  | JIT-CHOICE | WH6_HCM       | 260619FJ71TUDE |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 4/15  | JIT-CHOICE | WH6_HCM       | 260619FJM4F9GH |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 5/15  | JIT-CHOICE | WH6_HCM       | 260619FP3J9G5Q |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 6/15  | JIT-CHOICE | WH6_HCM       | 260619FS4JGBWP |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 7/15  | JIT-CHOICE | WH6_HCM       | 260619FSEYAMT5 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 8/15  | JIT-CHOICE | WH6_HCM       | 260619FTMPNM0C |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 9/15  | JIT-CHOICE | WH6_HCM       | 260619FUDQTGRJ |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 10/15 | JIT-CHOICE | WH6_HCM       | 260619FVG681X0 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 11/15 | JIT-CHOICE | WH6_HCM       | 260619FYQ38P4W |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 12/15 | JIT-CHOICE | WH6_HCM       | 260619FYWN2S8M |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 13/15 | JIT-CHOICE | WH6_HCM       | 260619G0BUXW8V |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 14/15 | JIT-CHOICE | WH6_HCM       | 260619G28FR3MW |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 15/15 | JIT-CHOICE | WH6_HCM       | 260619G3CA32WF |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 16:28:55 19/06/2026 -----
Tên file                          | Trang | Hệ thống | Mã khách hàng | PO           | Đơn giá  | Trạng thái 
DDH HA THANH CN28_30 02 19.06.pdf | 1/1   | COOP     | MB_MT_COP164  | 102193640-00 | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 16:36:07 19/06/2026 -----
Tên file                                  | Trang | Hệ thống | Mã khách hàng        | PO            | Đơn giá         | Trạng thái  
802_NORTHDC_Q06_3005382_2625056780626.pdf | 2/8   | BigC     | GO! THANG LONG       | 2625056780626 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2625056780626.pdf | 3/8   | BigC     | TOPS MARKET GARDEN   | 2625056780626 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2625056780626.pdf | 4/8   | BigC     | GO! VINH PHUC        | 2625056780626 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2625056780626.pdf | 5/8   | BigC     | GO! NINH BINH        | 2625056780626 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2625056780626.pdf | 6/8   | BigC     | GO! HA LONG          | 2625056780626 | Có 1 mã sai giá | ⚠️Hoàn Thành
802_NORTHDC_Q06_3005382_2625056780626.pdf | 7/8   | BigC     | GO! LAO CAI          | 2625056780626 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2625056780626.pdf | 8/8   | BigC     | TOPS MARKET PARKCITY | 2625056780626 | Đúng giá        | ✅Hoàn Thành 
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 09:07:50 20/06/2026 -----
Tên file                         | Trang | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HN_20062026.pdf  | 1/32  | JIT-CHOICE | WH6_HN        | 260619GJ176AKH |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 2/32  | JIT-CHOICE | WH6_HN        | 260619GJE35Y6K |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 3/32  | JIT-CHOICE | WH6_HN        | 260619GKEHR5C6 |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 4/32  | JIT-CHOICE | WH6_HN        | 260619GM6BQ17A |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 5/32  | JIT-CHOICE | WH6_HN        | 260619GMRR2KW8 |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 6/32  | JIT-CHOICE | WH6_HN        | 260619GNVFKRUJ |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 7/32  | JIT-CHOICE | WH6_HN        | 260619GNXAQEPY |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 8/32  | JIT-CHOICE | WH6_HN        | 260619GS8HJK6N |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 9/32  | JIT-CHOICE | WH6_HN        | 260619GX1A5S98 |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 10/32 | JIT-CHOICE | WH6_HN        | 260619GXD1V0RE |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 11/32 | JIT-CHOICE | WH6_HN        | 260620H1FTB066 |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 12/32 | JIT-CHOICE | WH6_HN        | 260620H2R2SMN8 |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 13/32 | JIT-CHOICE | WH6_HN        | 260620H39V2JF1 |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 14/32 | JIT-CHOICE | WH6_HN        | 260620H3TXK4KQ |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 15/32 | JIT-CHOICE | WH6_HN        | 260620H49E1RU0 |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 16/32 | JIT-CHOICE | WH6_HN        | 260620H4GC7P5C |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 17/32 | JIT-CHOICE | WH6_HN        | 260620HAUS2NNY |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 18/32 | JIT-CHOICE | WH6_HN        | 260620HBAG7JFP |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 19/32 | JIT-CHOICE | WH6_HN        | 260620HH2DAW1D |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 20/32 | JIT-CHOICE | WH6_HN        | 260620HKHQ1989 |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 21/32 | JIT-CHOICE | WH6_HN        | 260620HSYQSJ3E |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 22/32 | JIT-CHOICE | WH6_HN        | 260620HTPTVQE4 |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 23/32 | JIT-CHOICE | WH6_HN        | 260620HU20G1C6 |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 24/32 | JIT-CHOICE | WH6_HN        | 260620HU2EUNVT |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 25/32 | JIT-CHOICE | WH6_HN        | 260620HXDTW6KR |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 26/32 | JIT-CHOICE | WH6_HN        | 260620HYDFRQHD |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 27/32 | JIT-CHOICE | WH6_HN        | 260620J04FXUNR |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 28/32 | JIT-CHOICE | WH6_HN        | 260620J0H0HJTN |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 29/32 | JIT-CHOICE | WH6_HN        | 260620J0NHFF5P |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 30/32 | JIT-CHOICE | WH6_HN        | 260620J11KNTTY |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 31/32 | JIT-CHOICE | WH6_HN        | 260620H46HHE3P |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 32/32 | JIT-CHOICE | WH6_HN        | 260620HW3A1B2Y |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 1/16  | JIT-CHOICE | WH6_HCM       | 260619GPDKW83X |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 2/16  | JIT-CHOICE | WH6_HCM       | 260619GQ51J6NS |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 3/16  | JIT-CHOICE | WH6_HCM       | 260619GTAU91GF |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 4/16  | JIT-CHOICE | WH6_HCM       | 260619GU0V0Y6M |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 5/16  | JIT-CHOICE | WH6_HCM       | 260619GUXTGBNB |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 6/16  | JIT-CHOICE | WH6_HCM       | 260619GVTWSJ0S |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 7/16  | JIT-CHOICE | WH6_HCM       | 260619GX25QTXR |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 8/16  | JIT-CHOICE | WH6_HCM       | 260620H174TE6Y |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 9/16  | JIT-CHOICE | WH6_HCM       | 260620H1V9W1TC |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 10/16 | JIT-CHOICE | WH6_HCM       | 260620H212FTH1 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 11/16 | JIT-CHOICE | WH6_HCM       | 260620H3YUVFW1 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 12/16 | JIT-CHOICE | WH6_HCM       | 260620HNQ53GP3 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 13/16 | JIT-CHOICE | WH6_HCM       | 260620HRTPDGYY |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 14/16 | JIT-CHOICE | WH6_HCM       | 260620HSPSNRTM |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 15/16 | JIT-CHOICE | WH6_HCM       | 260620HVWF54YS |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 16/16 | JIT-CHOICE | WH6_HCM       | 260620H7B64FQT |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 09:09:23 20/06/2026 -----
Tên file                         | Trang | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HN_19062026.pdf  | 1/11  | JIT-CHOICE | WH6_HN        | 260619FRMEK8F3 |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf  | 2/11  | JIT-CHOICE | WH6_HN        | 260619G50X7P3R |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf  | 3/11  | JIT-CHOICE | WH6_HN        | 260619G63JCQH4 |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf  | 4/11  | JIT-CHOICE | WH6_HN        | 260619G69XEW0T |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf  | 5/11  | JIT-CHOICE | WH6_HN        | 260619G7907DN1 |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf  | 6/11  | JIT-CHOICE | WH6_HN        | 260619GAWYC18R |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf  | 7/11  | JIT-CHOICE | WH6_HN        | 260619GD0XB1J4 |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf  | 8/11  | JIT-CHOICE | WH6_HN        | 260619GD9KSFJM |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf  | 9/11  | JIT-CHOICE | WH6_HN        | 260619GEPD7A3A |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf  | 10/11 | JIT-CHOICE | WH6_HN        | 260619GGSFY477 |         | ✅Hoàn Thành
air_waybill_WH6_HN_19062026.pdf  | 11/11 | JIT-CHOICE | WH6_HN        | 260619G7ES90XB |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 1/6   | JIT-CHOICE | WH6_HCM       | 260619G5PAXD4N |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 2/6   | JIT-CHOICE | WH6_HCM       | 260619G5UD2T8A |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 3/6   | JIT-CHOICE | WH6_HCM       | 260619G76XEY0Y |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 4/6   | JIT-CHOICE | WH6_HCM       | 260619G8BJHEUA |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 5/6   | JIT-CHOICE | WH6_HCM       | 260619GD23F27U |         | ✅Hoàn Thành
air_waybill_WH6_HCM_19062026.pdf | 6/6   | JIT-CHOICE | WH6_HCM       | 260619GH289WHE |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 11:16:49 20/06/2026 -----
Tên file                                  | Trang | Hệ thống | Mã khách hàng       | PO            | Đơn giá         | Trạng thái  
806_SOUTHDC_Q06_3005382_2625056780857.pdf | 2/10  | BigC     | GO! TAN HIEP        | 2625056780857 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2625056780857.pdf | 3/10  | BigC     | GO! CAN THO         | 2625056780857 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2625056780857.pdf | 4/10  | BigC     | GO! DI AN           | 2625056780857 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2625056780857.pdf | 5/10  | BigC     | GO! QUY NHON        | 2625056780857 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2625056780857.pdf | 6/10  | BigC     | GO! NGUYEN THI THAP | 2625056780857 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2625056780857.pdf | 7/10  | BigC     | GO! MY THO          | 2625056780857 | Có 1 mã sai giá | ⚠️Hoàn Thành
806_SOUTHDC_Q06_3005382_2625056780857.pdf | 8/10  | BigC     | GO! MY THO          | 2625056780857 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2625056780857.pdf | 9/10  | BigC     | GO! BA RIA          | 2625056780857 | Đúng giá        | ✅Hoàn Thành 
806_SOUTHDC_Q06_3005382_2625056780857.pdf | 10/10 | BigC     | GO! BA RIA          | 2625056780857 | Có 1 mã sai giá | ⚠️Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 11:26:28 20/06/2026 -----
Tên file             | Trang | Hệ thống | Mã khách hàng | PO          | Đơn giá  | Trạng thái 
HÀ THÀNH-5461138.pdf | 1/1   | Satra    | MN_MT_STF1215 | P-005461138 | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:15:59 22/06/2026 -----
Tên file                              | Trang | Hệ thống | Mã khách hàng | PO           | Đơn giá  | Trạng thái 
222-CONG TY CP HA THANH LONG AN 1.pdf | 1/1   | COOPFOOD | MN_MT_CFL4202 | 102228800-00 | Đúng giá | ✅Hoàn Thành
HÀ THÀNH-LVL 5462350.pdf              | 1/1   | Satra    | MN_MT_STF1040 | P-005462350  | Đúng giá | ✅Hoàn Thành
HÀ THÀNH-5461138.pdf                  | 1/1   | Satra    | MN_MT_STF1215 | P-005461138  | Đúng giá | ✅Hoàn Thành
HÀ THÀNH-5462571-22.06.pdf            | 1/1   | Satra    | MN_MT_STF1149 | P-005462571  | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:17:46 22/06/2026 -----
Tên file                         | Trang | Hệ thống | Mã khách hàng | PO         | Đơn giá  | Trạng thái 
winp bình dươnh PO4191608626.pdf | 1/1   | Winmart  | MN_MT_WIN1355 | 4191608626 | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:20:39 22/06/2026 -----
Tên file             | Trang | Hệ thống | Mã khách hàng | PO          | Đơn giá         | Trạng thái  
HÀ THÀNH-5462507.pdf | 1/1   | Satra    | MN_MT_STF1111 | P-005462507 | Có 2 mã sai giá | ⚠️Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:39:28 22/06/2026 -----
Tên file | Trang | Hệ thống | Mã khách hàng | PO | Đơn giá | Trạng thái
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:40:53 22/06/2026 -----
Tên file                         | Trang | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HCM_20062026.pdf | 1/5   | JIT-CHOICE | WH6_HCM       | 260620JGW4R0GV |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 2/5   | JIT-CHOICE | WH6_HCM       | 260620JNAG1NVJ |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 3/5   | JIT-CHOICE | WH6_HCM       | 260620JSDM8G0U |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 4/5   | JIT-CHOICE | WH6_HCM       | 260620JUNASXK8 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_20062026.pdf | 5/5   | JIT-CHOICE | WH6_HCM       | 260620K10XXHUE |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 1/9   | JIT-CHOICE | WH6_HN        | 260620JNPQ0NRR |         | ✅Hoàn Thành
air_waybill_WH6_HN_20062026.pdf  | 2/9   | JIT-CHOICE | WH6_HN        | 260620JNW9THN6 |         | ✅Hoàn Thành
